uid,x,y,Year,Month,BN
4333,138.094324993,-18.0423060270001,2017,11,1
4334,138.844324993,-18.0923060270001,2017,11,1
4335,138.444324993,-18.0923060270001,2016,11,1
4336,140.744324993001,-18.0923060270001,2017,5,4
4337,140.794324993001,-18.0923060270001,2018,1,1
4338,139.694324993,-18.0923060270001,2016,12,4
4339,139.294324993,-18.0923060270001,2019,4,4
4340,150.444324993003,-33.5423060270002,2018,1,4
4341,149.644324993003,-33.5423060270002,2019,2,2
4342,151.344324993003,-33.5423060270002,2018,8,2
4343,147.644324993002,-33.5423060270002,2017,7,1
4344,148.594324993002,-33.5423060270002,2019,8,2
4345,150.094324993003,-35.0423060270001,2018,12,4
4346,149.894324993003,-35.0423060270001,2018,5,1
4347,149.844324993003,-35.0423060270001,2017,1,1
4348,146.944324993002,-35.0423060270001,2018,9,3
4349,146.444324993002,-35.0423060270001,2017,4,3
4350,145.694324993002,-35.0423060270001,2018,1,1
4351,146.644324993002,-19.5423060270001,2016,9,4
4352,148.344324993002,-35.0423060270001,2016,11,4
4353,147.294324993002,-35.0423060270001,2019,9,3
4354,147.394324993002,-35.0423060270001,2018,2,1
4355,145.644324993002,-19.5423060270001,2018,10,3
4356,145.494324993002,-19.5423060270001,2016,11,4
4357,143.144324993001,-35.0423060270001,2016,3,2
4358,147.194324993002,-19.5423060270001,2018,9,2
4359,147.244324993002,-19.5423060270001,2018,12,3
4360,143.494324993001,-19.5423060270001,2017,10,1
4361,142.844324993001,-19.5423060270001,2019,9,3
4362,142.594324993001,-19.5423060270001,2017,3,3
4363,143.894324993001,-19.5423060270001,2019,7,1
4364,143.844324993001,-19.5423060270001,2018,6,2
4365,144.644324993002,-19.5923060270001,2018,12,1
4366,143.844324993001,-19.5923060270001,2018,7,2
4367,141.094324993001,-35.0423060270001,2019,1,4
4368,141.044324993001,-35.0423060270001,2016,1,1
4369,143.944324993001,-19.5923060270001,2016,1,3
4370,143.494324993001,-19.5923060270001,2016,6,1
4371,141.144324993001,-35.0923060270001,2019,11,2
4372,141.194324993001,-35.0923060270001,2019,1,4
4373,140.994324993001,-35.0923060270001,2018,11,1
4374,145.544324993002,-19.5923060270001,2018,1,4
4375,143.344324993001,-35.0923060270001,2017,7,3
4376,142.994324993001,-35.0923060270001,2017,4,4
4377,142.394324993001,-35.0923060270001,2016,6,2
4378,140.144324993001,-19.5923060270001,2017,1,4
4379,142.844324993001,-19.5923060270001,2016,12,1
4380,142.594324993001,-19.5923060270001,2019,9,4
4381,138.144324993,-19.5923060270001,2019,12,1
4382,139.844324993,-19.5923060270001,2017,5,4
4383,139.794324993,-19.5923060270001,2019,3,2
4384,139.494324993,-19.5923060270001,2019,10,2
4385,138.994324993,-19.5923060270001,2017,2,3
4386,150.544324993003,-35.0923060270001,2016,5,4
4387,150.244324993003,-35.0923060270001,2017,1,1
4388,150.044324993003,-35.0923060270001,2017,1,4
4389,147.144324993002,-35.0923060270001,2016,6,4
4390,149.744324993003,-35.0923060270001,2016,8,2
4391,149.494324993003,-35.0923060270001,2017,8,4
4392,149.244324993003,-35.0923060270001,2016,9,3
4393,148.894324993003,-35.0923060270001,2017,6,1
4394,146.994324993002,-19.5923060270001,2016,12,2
4395,146.844324993002,-19.5923060270001,2019,3,3
4396,148.294324993002,-35.0923060270001,2018,7,3
4397,144.944324993002,-35.0923060270001,2018,8,4
4398,144.194324993001,-35.0923060270001,2017,4,4
4399,143.894324993001,-35.0923060270001,2019,3,4
4400,146.644324993002,-35.0923060270001,2017,1,3
4401,146.394324993002,-35.0923060270001,2018,10,4
4402,146.044324993002,-35.0923060270001,2017,1,4
4403,145.744324993002,-35.0923060270001,2016,8,3
4404,145.244324993002,-35.1423060270001,2016,9,1
4405,144.844324993002,-35.1423060270001,2017,2,1
4406,147.894324993002,-35.1423060270001,2016,8,3
4407,145.994324993002,-19.6423060270001,2018,8,4
4408,147.394324993002,-35.1423060270001,2019,1,2
4409,146.994324993002,-35.1423060270001,2018,3,1
4410,146.944324993002,-35.1423060270001,2018,2,1
4411,146.844324993002,-35.1423060270001,2019,11,4
4412,146.644324993002,-35.1423060270001,2018,8,3
4413,146.494324993002,-35.1423060270001,2017,7,1
4414,142.044324993001,-35.1423060270001,2018,5,4
4415,146.444324993002,-19.6423060270001,2019,12,2
4416,144.394324993002,-35.1423060270001,2016,1,3
4417,144.344324993002,-35.1423060270001,2018,7,2
4418,144.244324993001,-35.1423060270001,2017,1,2
4419,143.944324993001,-35.1423060270001,2017,11,1
4420,143.344324993001,-35.1423060270001,2017,7,2
4421,143.244324993001,-35.1423060270001,2017,5,4
4422,143.844324993001,-19.6423060270001,2016,10,3
4423,143.744324993001,-19.6423060270001,2018,10,3
4424,143.044324993001,-19.6423060270001,2016,9,4
4425,143.194324993001,-19.6423060270001,2016,12,4
4426,141.494324993001,-35.1423060270001,2018,9,1
4427,141.444324993001,-35.1423060270001,2016,9,2
4428,140.994324993001,-35.1423060270001,2019,2,1
4429,138.094324993,-19.6423060270001,2016,12,4
4430,141.194324993001,-19.6423060270001,2016,2,2
4431,141.144324993001,-19.6423060270001,2018,12,2
4432,140.994324993001,-19.6423060270001,2016,12,3
4433,140.694324993001,-19.6423060270001,2017,4,2
4434,140.294324993001,-19.6423060270001,2018,10,1
4435,140.144324993001,-19.6423060270001,2016,5,1
4436,140.494324993001,-19.6923060270001,2017,10,1
4437,139.494324993,-19.6923060270001,2017,10,1
4438,139.644324993,-19.6923060270001,2019,4,2
4439,141.894324993001,-19.6923060270001,2016,4,3
4440,142.044324993001,-19.6923060270001,2019,7,1
4441,141.844324993001,-19.6923060270001,2019,3,4
4442,141.144324993001,-19.6923060270001,2016,11,4
4443,141.094324993001,-19.6923060270001,2019,12,2
4444,140.994324993001,-19.6923060270001,2019,12,1
4445,138.694324993,-19.6923060270001,2018,2,3
4446,138.794324993,-19.6923060270001,2017,12,2
4447,149.344324993003,-35.1423060270001,2016,2,1
4448,149.444324993003,-35.1423060270001,2017,3,4
4449,148.994324993003,-35.1423060270001,2017,3,1
4450,148.944324993003,-35.1423060270001,2018,11,4
4451,150.194324993003,-35.1423060270001,2018,9,1
4452,150.244324993003,-35.1423060270001,2019,9,4
4453,149.694324993003,-35.1423060270001,2019,7,2
4454,150.094324993003,-35.1923060270001,2017,4,3
4455,146.894324993002,-35.1923060270001,2016,8,3
4456,146.994324993002,-19.6923060270001,2018,7,2
4457,146.344324993002,-19.6923060270001,2019,8,3
4458,146.144324993002,-19.6923060270001,2017,1,3
4459,145.994324993002,-19.6923060270001,2018,5,1
4460,147.694324993002,-35.1923060270001,2018,9,3
4461,144.194324993001,-35.1923060270001,2018,12,4
4462,144.094324993001,-35.1923060270001,2019,4,2
4463,143.794324993001,-35.1923060270001,2017,9,2
4464,143.694324993001,-35.1923060270001,2017,5,2
4465,143.444324993001,-35.1923060270001,2019,6,2
4466,144.044324993001,-19.6923060270001,2017,4,4
4467,145.694324993002,-35.1923060270001,2016,7,1
4468,143.594324993001,-19.6923060270001,2018,2,2
4469,144.644324993002,-35.1923060270001,2018,8,4
4470,142.794324993001,-19.6923060270001,2017,6,1
4471,142.544324993001,-19.6923060270001,2016,12,1
4472,141.094324993001,-35.1923060270001,2019,8,4
4473,145.544324993002,-19.6923060270001,2017,7,4
4474,145.294324993002,-19.6923060270001,2017,10,1
4475,145.094324993002,-19.6923060270001,2017,1,3
4476,145.244324993002,-19.6923060270001,2019,8,1
4477,145.194324993002,-19.6923060270001,2018,9,4
4478,144.994324993002,-19.6923060270001,2017,9,4
4479,141.994324993001,-35.1923060270001,2019,9,3
4480,141.844324993001,-35.1923060270001,2018,10,2
4481,144.544324993002,-19.7423060270001,2018,2,2
4482,141.394324993001,-35.1923060270001,2016,8,1
4483,141.544324993001,-35.1923060270001,2018,1,2
4484,142.294324993001,-35.2423060270001,2016,4,4
4485,142.194324993001,-35.2423060270001,2019,12,3
4486,146.194324993002,-19.7423060270001,2019,12,2
4487,141.494324993001,-35.2423060270001,2016,10,4
4488,146.144324993002,-19.7423060270001,2019,4,2
4489,141.044324993001,-35.2423060270001,2019,8,3
4490,141.844324993001,-19.7423060270001,2019,2,3
4491,143.244324993001,-35.2423060270001,2016,9,3
4492,141.344324993001,-19.7423060270001,2016,1,4
4493,143.044324993001,-35.2423060270001,2017,7,4
4494,141.144324993001,-19.7423060270001,2017,1,3
4495,142.644324993001,-35.2423060270001,2016,7,2
4496,142.744324993001,-35.2423060270001,2019,10,3
4497,140.844324993001,-19.7423060270001,2017,9,1
4498,142.544324993001,-35.2423060270001,2018,9,2
4499,140.644324993001,-19.7423060270001,2017,5,1
4500,143.594324993001,-19.7423060270001,2019,1,2
4501,143.394324993001,-19.7423060270001,2017,11,3
4502,143.344324993001,-19.7423060270001,2019,1,3
4503,142.644324993001,-19.7423060270001,2016,1,4
4504,138.744324993,-19.7423060270001,2019,12,4
4505,140.144324993001,-19.7423060270001,2018,4,2
4506,139.944324993001,-19.7423060270001,2018,1,3
4507,138.294324993,-19.7923060270001,2017,2,1
4508,150.494324993003,-35.2423060270001,2018,1,1
4509,150.444324993003,-35.2423060270001,2019,4,3
4510,148.794324993003,-35.2423060270001,2016,11,2
4511,148.744324993003,-35.2423060270001,2017,3,3
4512,147.944324993002,-35.2423060270001,2019,4,2
4513,149.744324993003,-35.2423060270001,2016,6,3
4514,149.444324993003,-35.2423060270001,2017,1,2
4515,149.594324993003,-35.2423060270001,2018,11,4
4516,149.244324993003,-35.2423060270001,2019,7,2
4517,149.394324993003,-35.2423060270001,2018,1,4
4518,147.144324993002,-19.7423060270001,2017,8,2
4519,144.244324993001,-35.2423060270001,2017,7,1
4520,147.094324993002,-35.2423060270001,2016,11,3
4521,146.494324993002,-35.2423060270001,2016,9,1
4522,145.944324993002,-35.2423060270001,2017,2,1
4523,145.744324993002,-35.2423060270001,2017,5,2
4524,149.744324993003,-34.7923060270001,2019,8,3
4525,149.344324993003,-34.7923060270001,2016,7,2
4526,146.744324993002,-34.7923060270001,2017,9,3
4527,146.694324993002,-34.7923060270001,2018,11,4
4528,146.494324993002,-34.7923060270001,2017,9,4
4529,146.344324993002,-34.7923060270001,2017,5,3
4530,145.994324993002,-34.7923060270001,2016,7,3
4531,146.094324993002,-34.7923060270001,2017,12,1
4532,145.644324993002,-34.7923060270001,2016,11,2
4533,148.394324993002,-34.7923060270001,2016,3,2
4534,148.094324993002,-34.7923060270001,2017,10,4
4535,145.994324993002,-19.2923060270001,2017,10,3
4536,145.294324993002,-19.2923060270001,2016,11,2
4537,143.194324993001,-34.7923060270001,2016,2,1
4538,143.144324993001,-34.7923060270001,2019,5,4
4539,142.744324993001,-34.7923060270001,2016,6,3
4540,145.394324993002,-34.7923060270001,2016,11,4
4541,144.394324993002,-34.7923060270001,2017,7,1
4542,144.094324993001,-34.7923060270001,2018,11,3
4543,146.694324993002,-19.3423060270001,2019,6,4
4544,144.894324993002,-34.8423060270001,2019,5,3
4545,144.644324993002,-34.8423060270001,2019,1,3
4546,143.894324993001,-34.8423060270001,2017,6,1
4547,143.944324993001,-34.8423060270001,2018,11,4
4548,143.694324993001,-34.8423060270001,2018,10,2
4549,144.794324993002,-19.3423060270001,2017,11,1
4550,144.344324993002,-19.3423060270001,2018,10,3
4551,145.644324993002,-34.8423060270001,2018,9,4
4552,143.844324993001,-19.3423060270001,2017,10,3
4553,141.144324993001,-34.8423060270001,2016,6,1
4554,145.644324993002,-19.3423060270001,2018,7,3
4555,145.294324993002,-19.3423060270001,2017,11,4
4556,143.444324993001,-34.8423060270001,2016,3,2
4557,141.694324993001,-19.3423060270001,2017,2,2
4558,143.194324993001,-34.8423060270001,2019,7,2
4559,141.194324993001,-19.3423060270001,2018,2,1
4560,142.844324993001,-34.8423060270001,2019,11,1
4561,141.094324993001,-19.3423060270001,2018,9,2
4562,142.744324993001,-34.8423060270001,2018,5,2
4563,140.494324993001,-19.3423060270001,2016,10,4
4564,142.544324993001,-19.3423060270001,2016,7,2
4565,138.094324993,-19.3423060270001,2017,1,4
4566,139.844324993,-19.3423060270001,2016,5,2
4567,139.594324993,-19.3423060270001,2016,6,2
4568,139.694324993,-19.3423060270001,2017,8,1
4569,138.544324993,-19.3423060270001,2017,4,4
4570,138.794324993,-19.3923060270001,2018,7,3
4571,138.544324993,-19.3923060270001,2016,5,1
4572,141.244324993001,-19.3923060270001,2018,6,3
4573,140.994324993001,-19.3923060270001,2019,7,3
4574,140.894324993001,-19.3923060270001,2016,1,2
4575,139.844324993,-19.3923060270001,2018,4,2
4576,138.144324993,-19.3923060270001,2018,4,2
4577,138.094324993,-19.3923060270001,2016,9,1
4578,150.144324993003,-34.8423060270001,2019,10,4
4579,148.044324993002,-34.8423060270001,2017,1,4
4580,147.994324993002,-34.8423060270001,2019,4,1
4581,147.794324993002,-34.8423060270001,2019,7,2
4582,147.344324993002,-34.8423060270001,2017,5,4
4583,147.044324993002,-34.8423060270001,2018,10,2
4584,149.894324993003,-34.8423060270001,2018,7,4
4585,149.844324993003,-34.8423060270001,2017,2,1
4586,149.294324993003,-34.8423060270001,2018,10,4
4587,149.394324993003,-34.8423060270001,2019,11,2
4588,148.994324993003,-34.8423060270001,2018,9,4
4589,149.544324993003,-34.8923060270001,2019,6,1
4590,149.044324993003,-34.8923060270001,2017,1,2
4591,150.544324993003,-34.8923060270001,2016,1,2
4592,150.594324993003,-34.8923060270001,2019,2,2
4593,150.294324993003,-34.8923060270001,2017,1,3
4594,149.794324993003,-34.8923060270001,2018,4,3
4595,145.594324993002,-34.8923060270001,2018,7,1
4596,144.894324993002,-34.8923060270001,2019,5,1
4597,146.694324993002,-34.8923060270001,2017,3,1
4598,142.894324993001,-34.8923060270001,2017,4,3
4599,142.494324993001,-34.8923060270001,2017,7,4
4600,142.644324993001,-34.8923060270001,2018,11,3
4601,142.344324993001,-34.8923060270001,2016,10,1
4602,146.594324993002,-19.3923060270001,2019,4,4
4603,141.744324993001,-34.8923060270001,2019,3,1
4604,142.794324993001,-19.3923060270001,2016,4,1
4605,144.494324993002,-34.8923060270001,2016,8,3
4606,142.944324993001,-19.3923060270001,2017,4,1
4607,144.444324993002,-34.8923060270001,2018,3,3
4608,143.994324993001,-34.8923060270001,2019,7,4
4609,144.544324993002,-19.3923060270001,2018,11,1
4610,144.094324993001,-19.3923060270001,2018,5,1
4611,143.044324993001,-19.3923060270001,2018,9,2
4612,141.344324993001,-34.8923060270001,2017,8,4
4613,141.444324993001,-34.8923060270001,2016,8,4
4614,143.994324993001,-19.4423060270001,2016,8,1
4615,143.944324993001,-19.4423060270001,2016,4,1
4616,143.294324993001,-19.4423060270001,2019,12,4
4617,143.344324993001,-19.4423060270001,2019,2,4
4618,142.994324993001,-19.4423060270001,2018,7,2
4619,142.694324993001,-19.4423060270001,2019,6,3
4620,141.144324993001,-34.9423060270001,2017,6,4
4621,144.544324993002,-19.4423060270001,2019,6,2
4622,142.494324993001,-34.9423060270001,2019,10,3
4623,140.494324993001,-19.4423060270001,2016,8,3
4624,142.144324993001,-34.9423060270001,2018,6,4
4625,142.444324993001,-19.4423060270001,2016,5,4
4626,142.094324993001,-19.4423060270001,2016,8,4
4627,141.944324993001,-19.4423060270001,2016,6,4
4628,141.644324993001,-19.4423060270001,2018,1,1
4629,141.244324993001,-19.4423060270001,2018,10,2
4630,141.044324993001,-19.4423060270001,2018,3,4
4631,141.144324993001,-19.4423060270001,2016,4,3
4632,139.394324993,-19.4423060270001,2018,12,2
4633,149.894324993003,-34.9423060270001,2016,9,2
4634,146.494324993002,-34.9423060270001,2019,10,2
4635,149.244324993003,-34.9423060270001,2017,1,3
4636,147.094324993002,-19.4423060270001,2019,11,1
4637,148.344324993002,-34.9423060270001,2018,10,3
4638,147.994324993002,-34.9423060270001,2017,8,3
4639,147.894324993002,-34.9423060270001,2017,6,4
4640,144.394324993002,-34.9423060270001,2016,10,3
4641,144.444324993002,-34.9423060270001,2018,10,3
4642,143.344324993001,-34.9423060270001,2019,1,4
4643,145.744324993002,-34.9423060270001,2016,6,1
4644,145.694324993002,-34.9423060270001,2019,1,3
4645,145.394324993002,-34.9423060270001,2017,2,1
4646,144.694324993002,-34.9423060270001,2017,12,3
4647,147.394324993002,-19.4923060270001,2017,5,2
4648,144.544324993002,-19.4923060270001,2018,11,2
4649,146.094324993002,-34.9923060270001,2016,12,2
4650,145.894324993002,-34.9923060270001,2017,6,1
4651,142.494324993001,-34.9923060270001,2018,11,2
4652,147.044324993002,-19.4923060270001,2017,12,1
4653,141.994324993001,-34.9923060270001,2018,2,1
4654,146.194324993002,-19.4923060270001,2018,6,1
4655,145.794324993002,-19.4923060270001,2016,6,4
4656,141.894324993001,-19.4923060270001,2018,2,3
4657,143.294324993001,-34.9923060270001,2016,1,4
4658,143.644324993001,-19.4923060270001,2017,4,1
4659,138.144324993,-19.4923060270001,2019,7,4
4660,140.594324993001,-19.4923060270001,2017,8,3
4661,140.144324993001,-19.4923060270001,2017,9,4
4662,140.244324993001,-19.4923060270001,2018,7,1
4663,139.794324993,-19.5423060270001,2018,11,1
4664,139.894324993001,-19.5423060270001,2017,11,2
4665,139.844324993,-19.5423060270001,2016,12,2
4666,139.644324993,-19.5423060270001,2019,11,1
4667,138.744324993,-19.5423060270001,2019,9,2
4668,138.844324993,-19.5423060270001,2018,3,1
4669,141.594324993001,-19.5423060270001,2018,8,4
4670,141.544324993001,-19.5423060270001,2018,12,3
4671,141.694324993001,-19.5423060270001,2016,4,2
4672,141.394324993001,-19.5423060270001,2017,6,4
4673,141.344324993001,-19.5423060270001,2019,5,4
4674,141.444324993001,-19.5423060270001,2016,10,1
4675,140.494324993001,-19.5423060270001,2017,4,2
4676,138.194324993,-19.5423060270001,2018,10,4
4677,148.894324993003,-34.9923060270001,2016,1,4
4678,148.694324993003,-34.9923060270001,2019,11,4
4679,148.044324993002,-34.9923060270001,2016,4,1
4680,147.894324993002,-34.9923060270001,2018,3,4
4681,147.544324993002,-34.9923060270001,2017,12,1
4682,150.144324993003,-34.9923060270001,2017,9,1
4683,138.394324993,-19.0923060270001,2018,9,4
4684,149.794324993003,-34.9923060270001,2019,5,4
4685,140.144324993001,-19.0923060270001,2017,9,3
4686,139.744324993,-19.0923060270001,2017,8,3
4687,138.894324993,-19.0923060270001,2017,3,2
4688,138.794324993,-19.0923060270001,2016,12,4
4689,150.344324993003,-34.5423060270001,2018,8,1
4690,150.444324993003,-34.5423060270001,2017,1,4
4691,150.194324993003,-34.5423060270001,2017,8,1
4692,149.994324993003,-34.5423060270001,2017,1,2
4693,149.744324993003,-34.5423060270001,2019,10,1
4694,149.844324993003,-34.5423060270001,2016,3,3
4695,149.594324993003,-34.5423060270001,2016,3,1
4696,149.494324993003,-34.5423060270001,2017,7,1
4697,150.594324993003,-34.5423060270001,2016,6,2
4698,150.694324993003,-34.5423060270001,2019,10,4
4699,147.294324993002,-34.5423060270001,2018,2,4
4700,146.844324993002,-34.5423060270001,2019,9,1
4701,146.644324993002,-34.5423060270001,2019,10,1
4702,148.044324993002,-34.5423060270001,2017,7,2
4703,147.544324993002,-34.5423060270001,2018,10,2
4704,147.644324993002,-34.5423060270001,2018,6,1
4705,148.194324993002,-34.5923060270001,2019,1,2
4706,148.294324993002,-34.5923060270001,2018,10,4
4707,149.594324993003,-34.5923060270001,2019,6,2
4708,149.444324993003,-34.5923060270001,2019,8,3
4709,144.594324993002,-34.5923060270001,2018,2,3
4710,144.244324993001,-34.5923060270001,2018,12,2
4711,144.344324993002,-34.5923060270001,2016,11,1
4712,143.994324993001,-34.5923060270001,2018,10,2
4713,146.744324993002,-34.5923060270001,2018,3,1
4714,146.444324993002,-34.5923060270001,2018,10,4
4715,144.844324993002,-19.0923060270001,2017,3,4
4716,146.244324993002,-34.5923060270001,2016,4,2
4717,146.044324993002,-34.5923060270001,2019,3,4
4718,141.694324993001,-34.5923060270001,2019,12,1
4719,146.194324993002,-19.0923060270001,2016,8,3
4720,145.944324993002,-19.0923060270001,2019,2,3
4721,145.994324993002,-19.0923060270001,2016,10,4
4722,145.294324993002,-19.0923060270001,2018,1,3
4723,143.344324993001,-34.5923060270001,2019,8,4
4724,141.344324993001,-19.0923060270001,2016,7,4
4725,142.844324993001,-19.1423060270001,2019,7,2
4726,142.194324993001,-19.1423060270001,2017,1,3
4727,141.544324993001,-19.1423060270001,2019,6,2
4728,144.244324993001,-19.1423060270001,2017,9,3
4729,143.494324993001,-19.1423060270001,2017,8,3
4730,143.194324993001,-19.1423060270001,2018,3,2
4731,141.694324993001,-34.6423060270001,2019,9,3
4732,141.794324993001,-34.6423060270001,2019,8,2
4733,139.794324993,-19.1423060270001,2016,9,4
4734,139.894324993001,-19.1423060270001,2019,10,3
4735,141.594324993001,-34.6423060270001,2017,11,2
4736,141.444324993001,-19.1423060270001,2019,11,3
4737,141.144324993001,-19.1423060270001,2018,10,2
4738,141.244324993001,-19.1423060270001,2018,2,2
4739,140.094324993001,-19.1423060270001,2019,5,1
4740,150.844324993003,-34.5923060270001,2019,8,1
4741,148.744324993003,-34.6423060270001,2017,1,3
4742,148.494324993002,-34.6423060270001,2019,12,1
4743,150.844324993003,-34.6423060270001,2017,11,4
4744,150.194324993003,-34.6423060270001,2018,11,4
4745,146.044324993002,-34.6423060270001,2018,1,3
4746,146.144324993002,-34.6423060270001,2016,7,1
4747,145.844324993002,-34.6423060270001,2016,9,3
4748,145.644324993002,-34.6423060270001,2017,1,3
4749,145.744324993002,-34.6423060270001,2016,4,2
4750,145.494324993002,-34.6423060270001,2019,6,1
4751,145.094324993002,-34.6423060270001,2016,1,1
4752,147.344324993002,-34.6423060270001,2016,9,3
4753,145.194324993002,-19.1423060270001,2017,7,3
4754,146.744324993002,-34.6423060270001,2017,4,3
4755,144.794324993002,-19.1423060270001,2017,5,2
4756,143.244324993001,-34.6423060270001,2019,2,4
4757,143.094324993001,-34.6423060270001,2017,1,1
4758,146.844324993002,-19.1423060270001,2017,7,3
4759,142.144324993001,-34.6423060270001,2018,8,2
4760,146.344324993002,-19.1423060270001,2017,2,1
4761,144.744324993002,-34.6423060270001,2018,7,1
4762,144.494324993002,-34.6423060270001,2018,10,1
4763,145.944324993002,-34.6923060270001,2019,12,1
4764,143.844324993001,-19.1923060270001,2019,12,4
4765,145.644324993002,-34.6923060270001,2016,5,1
4766,145.244324993002,-34.6923060270001,2018,10,4
4767,143.044324993001,-19.1923060270001,2017,5,4
4768,144.744324993002,-34.6923060270001,2018,2,3
4769,142.994324993001,-19.1923060270001,2017,4,2
4770,143.094324993001,-19.1923060270001,2016,6,1
4771,142.844324993001,-19.1923060270001,2018,9,1
4772,141.444324993001,-34.6923060270001,2017,3,1
4773,145.394324993002,-19.1923060270001,2017,7,3
4774,144.944324993002,-19.1923060270001,2017,2,2
4775,142.744324993001,-34.6923060270001,2019,1,1
4776,141.694324993001,-34.6923060270001,2017,4,3
4777,141.644324993001,-34.6923060270001,2018,9,1
4778,141.594324993001,-34.6923060270001,2018,12,4
4779,142.244324993001,-19.1923060270001,2018,10,3
4780,142.344324993001,-19.1923060270001,2019,7,2
4781,142.044324993001,-19.1923060270001,2017,2,4
4782,141.594324993001,-19.1923060270001,2017,10,4
4783,141.494324993001,-19.1923060270001,2018,4,1
4784,141.244324993001,-19.1923060270001,2019,7,3
4785,139.494324993,-19.1923060270001,2016,8,4
4786,139.094324993,-19.1923060270001,2017,1,4
4787,138.744324993,-19.1923060270001,2017,6,4
4788,138.694324993,-19.1923060270001,2016,6,1
4789,138.844324993,-19.2423060270001,2018,5,2
4790,138.994324993,-19.2423060270001,2017,7,2
4791,138.794324993,-19.2423060270001,2018,12,3
4792,138.194324993,-19.2423060270001,2017,3,1
4793,140.494324993001,-19.2423060270001,2017,5,4
4794,140.194324993001,-19.2423060270001,2017,8,4
4795,149.844324993003,-34.6923060270001,2018,8,3
4796,147.094324993002,-34.6923060270001,2016,9,2
4797,149.244324993003,-34.6923060270001,2018,7,4
4798,148.294324993002,-34.6923060270001,2016,9,1
4799,148.894324993003,-34.7423060270001,2018,9,4
4800,148.494324993002,-34.7423060270001,2017,1,2
4801,147.844324993002,-34.7423060270001,2018,10,2
4802,150.594324993003,-34.7423060270001,2019,8,2
4803,150.144324993003,-34.7423060270001,2018,1,2
4804,150.044324993003,-34.7423060270001,2019,3,3
4805,149.694324993003,-34.7423060270001,2018,9,3
4806,149.394324993003,-34.7423060270001,2017,5,4
4807,145.894324993002,-34.7423060270001,2017,5,3
4808,145.644324993002,-34.7423060270001,2019,5,3
4809,145.294324993002,-34.7423060270001,2018,11,2
4810,144.844324993002,-34.7423060270001,2017,5,3
4811,145.444324993002,-19.2423060270001,2017,9,3
4812,145.594324993002,-19.2423060270001,2016,3,4
4813,144.944324993002,-19.2423060270001,2017,9,1
4814,144.744324993002,-19.2423060270001,2017,5,3
4815,144.394324993002,-19.2423060270001,2016,1,1
4816,146.094324993002,-34.7423060270001,2019,4,4
4817,146.044324993002,-34.7423060270001,2019,1,1
4818,142.594324993001,-34.7423060270001,2018,1,2
4819,144.044324993001,-19.2423060270001,2019,1,4
4820,142.094324993001,-34.7423060270001,2018,7,3
4821,146.594324993002,-19.2423060270001,2017,1,1
4822,141.344324993001,-34.7423060270001,2017,4,3
4823,146.194324993002,-19.2423060270001,2016,10,3
4824,144.194324993001,-34.7423060270001,2018,6,3
4825,144.094324993001,-34.7423060270001,2016,11,4
4826,142.094324993001,-19.2423060270001,2017,3,4
4827,143.494324993001,-34.7423060270001,2019,6,3
4828,143.194324993001,-34.7423060270001,2017,5,2
4829,143.294324993001,-34.7423060270001,2017,3,3
4830,141.344324993001,-19.2423060270001,2019,7,4
4831,142.894324993001,-34.7423060270001,2019,10,2
4832,142.844324993001,-19.2423060270001,2018,8,4
4833,142.794324993001,-19.2423060270001,2018,10,1
4834,142.594324993001,-19.2423060270001,2018,5,1
4835,143.544324993001,-19.2923060270001,2018,6,4
4836,143.394324993001,-19.2923060270001,2017,6,1
4837,142.744324993001,-19.2923060270001,2017,6,3
4838,142.794324993001,-19.2923060270001,2017,1,3
4839,142.544324993001,-19.2923060270001,2018,9,1
4840,142.394324993001,-19.2923060270001,2017,3,1
4841,144.844324993002,-19.2923060270001,2016,9,4
4842,144.344324993002,-19.2923060270001,2019,4,4
4843,144.194324993001,-19.2923060270001,2017,2,4
4844,142.044324993001,-34.7923060270001,2016,4,1
4845,140.294324993001,-19.2923060270001,2019,9,3
4846,141.994324993001,-34.7923060270001,2017,8,4
4847,141.644324993001,-34.7923060270001,2018,8,4
4848,141.044324993001,-34.7923060270001,2018,7,4
4849,141.694324993001,-19.2923060270001,2019,2,3
4850,141.544324993001,-19.2923060270001,2017,8,1
4851,141.294324993001,-19.2923060270001,2017,12,1
4852,141.244324993001,-19.2923060270001,2017,12,1
4853,141.044324993001,-19.2923060270001,2016,4,3
4854,138.644324993,-19.2923060270001,2016,10,4
4855,141.994324993001,-18.8423060270001,2017,10,2
4856,141.444324993001,-18.8423060270001,2017,4,1
4857,140.544324993001,-18.8423060270001,2017,2,4
4858,143.394324993001,-18.8423060270001,2017,8,1
4859,142.594324993001,-18.8423060270001,2017,9,1
4860,142.394324993001,-18.8423060270001,2017,11,1
4861,138.094324993,-18.8423060270001,2019,8,4
4862,138.194324993,-18.8423060270001,2017,8,2
4863,139.444324993,-18.8423060270001,2016,9,3
4864,139.594324993,-18.8423060270001,2019,4,2
4865,139.244324993,-18.8423060270001,2017,11,3
4866,150.494324993003,-34.2923060270002,2016,12,3
4867,150.644324993003,-34.2923060270002,2017,9,4
4868,150.444324993003,-34.2923060270002,2016,1,2
4869,149.944324993003,-34.2923060270002,2018,9,3
4870,149.994324993003,-34.2923060270002,2018,3,2
4871,149.494324993003,-34.2923060270002,2017,10,2
